,temp,dew,humidity,windspeed,sealevelpressure,moonphase,Year,Month,Date_split,winddir
419,32.3,20.9,55.58,5.4,1007.0,0.43,2007,04,28,
420,35.5,15.6,35.6,18.4,,0.46,2007,04,29,
421,28.7,17.8,53.82,14.8,,0.46,2007,04,29,
422,34.5,12.1,26.81,18.4,1004.4,0.46,2007,04,29,
423,30.6,24.2,69.55,18.4,,0.46,2007,04,29,
424,36.5,15.5,31.12,13.0,,0.46,2007,04,29,
425,34.1,5.2,17.61,22.3,1004.8,0.46,2007,04,29,
426,36.1,5.7,16.44,18.4,,0.46,2007,04,29,
427,31.9,21.0,54.1,14.8,,0.46,2007,04,29,
428,30.7,25.0,72.87,3.6,1008.1,0.46,2007,04,29,
429,31.9,21.0,54.1,14.8,,0.46,2007,04,29,
430,30.3,15.1,40.15,16.6,,0.46,2007,04,29,
431,36.0,15.2,33.43,13.0,1002.7,0.46,2007,04,29,
432,32.7,21.6,54.19,25.9,1006.7,0.46,2007,04,29,
433,31.7,17.8,46.04,7.6,1006.2,0.46,2007,04,29,
434,31.7,20.0,54.52,7.6,1007.2,0.46,2007,04,29,
435,34.9,14.1,31.25,18.4,,0.48,2007,04,30,
436,27.7,18.3,58.57,18.4,,0.48,2007,04,30,
437,34.6,13.6,29.77,24.1,1004.6,0.48,2007,04,30,
438,31.1,24.4,69.17,22.3,,0.48,2007,04,30,
439,35.0,19.6,42.3,14.8,,0.48,2007,04,30,
440,33.7,6.3,19.55,29.5,1005.2,0.48,2007,04,30,
441,34.4,9.1,22.83,18.4,,0.48,2007,04,30,
442,31.3,17.5,44.62,25.9,,0.48,2007,04,30,
443,31.2,24.7,70.21,7.6,1008.8,0.48,2007,04,30,
444,31.3,17.5,44.62,25.9,,0.48,2007,04,30,
445,30.1,15.5,41.49,18.4,,0.48,2007,04,30,
446,35.3,20.9,44.65,20.5,1005.6,0.48,2007,04,30,
447,25.1,20.6,76.14,24.1,1009.1,0.48,2007,04,30,
448,31.8,16.5,44.96,14.8,1006.6,0.48,2007,04,30,
449,31.3,20.8,59.13,5.4,1007.7,0.48,2007,04,30,
450,35.1,15.9,35.86,25.9,,0.5,2007,05,01,
451,28.5,19.2,58.92,18.4,,0.5,2007,05,01,
452,36.1,14.1,28.01,11.2,1004.7,0.5,2007,05,01,
453,31.0,24.7,70.57,22.3,,0.5,2007,05,01,
454,34.7,18.9,42.12,18.4,,0.5,2007,05,01,
455,35.7,4.6,16.15,25.9,1005.0,0.5,2007,05,01,
456,35.7,8.4,20.86,27.7,,0.5,2007,05,01,
457,30.6,18.7,49.95,18.4,,0.5,2007,05,01,
458,31.9,24.4,65.71,3.6,1008.4,0.5,2007,05,01,
459,30.6,18.7,49.95,18.4,,0.5,2007,05,01,
460,29.9,15.2,41.37,16.6,,0.5,2007,05,01,
461,34.3,20.6,46.35,29.5,1006.7,0.5,2007,05,01,
462,29.1,20.7,62.01,16.6,1009.0,0.5,2007,05,01,
463,31.1,17.9,49.69,5.4,1007.3,0.5,2007,05,01,
464,31.0,22.5,65.41,5.4,1008.0,0.5,2007,05,01,
465,36.1,15.1,31.13,18.4,,0.5,2007,05,02,
466,27.4,18.9,62.65,24.1,,0.5,2007,05,02,
467,33.2,13.4,31.85,22.3,1003.7,0.5,2007,05,02,
468,31.5,25.2,70.22,22.3,,0.5,2007,05,02,
469,35.4,18.3,38.04,14.8,,0.5,2007,05,02,
470,34.5,5.2,17.74,18.4,1003.7,0.5,2007,05,02,
471,34.7,13.4,29.42,27.7,,0.5,2007,05,02,
472,31.6,20.1,52.56,22.3,,0.5,2007,05,02,
473,29.3,22.7,70.35,3.6,1007.0,0.5,2007,05,02,
474,31.6,20.1,52.56,22.3,,0.5,2007,05,02,
475,29.7,15.5,44.26,22.3,,0.5,2007,05,02,
476,29.4,21.7,64.71,29.5,1006.3,0.5,2007,05,02,
477,32.3,20.6,51.75,18.4,1006.0,0.5,2007,05,02,
478,31.3,17.2,49.77,9.4,1005.3,0.5,2007,05,02,
479,31.8,22.1,63.32,7.6,1005.8,0.5,2007,05,02,
480,36.0,17.5,36.41,20.5,,0.51,2007,05,03,
481,25.0,20.6,76.71,18.4,,0.51,2007,05,03,
482,34.4,14.9,33.5,18.4,1001.3,0.51,2007,05,03,
483,30.1,24.5,72.4,11.2,,0.51,2007,05,03,
484,32.4,22.9,60.12,14.8,,0.51,2007,05,03,
485,34.9,5.4,17.57,29.5,1001.3,0.51,2007,05,03,
486,34.4,11.3,28.07,37.1,,0.51,2007,05,03,
487,28.0,20.6,66.41,25.9,,0.51,2007,05,03,
488,29.0,24.2,76.54,3.6,1005.0,0.51,2007,05,03,
489,28.0,20.6,66.41,25.9,,0.51,2007,05,03,
490,29.3,14.6,41.28,16.6,,0.51,2007,05,03,
491,32.4,21.0,56.7,14.8,1003.1,0.51,2007,05,03,
492,33.4,21.3,50.49,9.4,1003.4,0.51,2007,05,03,
493,32.0,15.3,43.4,9.4,1003.6,0.51,2007,05,03,
494,30.3,25.3,75.37,5.4,1004.3,0.51,2007,05,03,
495,34.7,18.3,40.81,18.4,,0.52,2007,05,04,
496,25.7,17.9,63.89,22.3,,0.52,2007,05,04,
497,33.7,13.9,31.38,55.4,1002.1,0.52,2007,05,04,
498,30.1,23.5,69.04,14.8,,0.52,2007,05,04,
499,33.8,17.6,40.8,18.4,,0.52,2007,05,04,
500,33.8,10.0,24.94,33.5,1001.8,0.52,2007,05,04,
501,35.2,12.4,26.82,25.9,,0.52,2007,05,04,
502,26.3,20.7,73.05,27.7,,0.52,2007,05,04,
503,29.8,24.7,75.43,1.8,1004.9,0.52,2007,05,04,
504,26.3,20.7,73.05,27.7,,0.52,2007,05,04,
505,29.8,14.1,38.67,18.4,,0.52,2007,05,04,
506,31.7,21.1,54.37,29.5,1004.4,0.52,2007,05,04,
507,33.4,21.2,50.05,16.6,1003.5,0.52,2007,05,04,
508,30.4,17.3,50.74,11.2,1004.5,0.52,2007,05,04,
509,29.6,25.1,77.9,11.2,1005.4,0.52,2007,05,04,
510,35.1,22.9,53.57,20.5,,0.54,2007,05,05,
511,26.5,19.9,68.34,22.3,,0.54,2007,05,05,
512,32.7,14.9,35.66,18.4,1003.1,0.54,2007,05,05,
513,31.0,24.8,70.53,18.4,,0.54,2007,05,05,
514,34.1,16.7,38.9,16.6,,0.54,2007,05,05,
515,33.0,9.8,26.2,22.3,1003.4,0.54,2007,05,05,
516,32.1,15.5,38.61,22.3,,0.54,2007,05,05,
517,27.4,22.2,74.36,14.8,,0.54,2007,05,05,
518,31.7,24.5,67.44,5.4,1004.6,0.54,2007,05,05,
519,27.4,22.2,74.36,14.8,,0.54,2007,05,05,
520,29.5,14.4,40.14,18.4,,0.54,2007,05,05,
521,32.7,22.2,58.01,18.4,1005.0,0.54,2007,05,05,
522,34.1,21.5,49.65,7.6,1003.4,0.54,2007,05,05,
523,30.8,15.5,44.97,14.8,1004.9,0.54,2007,05,05,
524,29.9,25.1,76.31,7.6,1006.0,0.54,2007,05,05,
525,36.7,21.5,46.25,20.5,,0.57,2007,05,06,
526,25.8,19.3,69.22,18.4,,0.57,2007,05,06,
527,33.2,15.9,36.21,14.8,1002.2,0.57,2007,05,06,
528,31.5,24.6,68.13,18.4,,0.57,2007,05,06,
529,35.1,17.8,38.57,14.8,,0.57,2007,05,06,
530,30.0,11.4,31.9,20.5,1004.0,0.57,2007,05,06,
531,31.9,15.3,41.2,20.5,,0.57,2007,05,06,
532,29.5,22.6,68.81,22.3,,0.57,2007,05,06,
533,30.5,24.7,72.39,3.6,1003.6,0.57,2007,05,06,
534,29.5,22.6,68.81,22.3,,0.57,2007,05,06,
535,29.6,14.4,40.25,16.6,,0.57,2007,05,06,
536,32.6,20.7,52.07,37.1,1002.7,0.57,2007,05,06,
537,29.6,21.7,66.09,13.0,1002.7,0.57,2007,05,06,
538,30.6,18.8,53.96,11.2,1004.2,0.57,2007,05,06,
539,29.8,25.6,78.76,7.6,1005.0,0.57,2007,05,06,
540,35.2,21.7,48.08,22.3,,0.62,2007,05,07,
541,25.6,19.9,72.35,22.3,,0.62,2007,05,07,
542,31.6,16.9,42.1,46.4,1001.8,0.62,2007,05,07,
543,32.4,24.1,63.88,18.4,,0.62,2007,05,07,
544,34.2,17.0,36.79,22.3,,0.62,2007,05,07,
545,27.1,17.5,59.17,27.7,1004.5,0.62,2007,05,07,
546,33.3,14.2,36.79,22.3,,0.62,2007,05,07,
547,30.2,21.4,60.11,18.4,,0.62,2007,05,07,
548,28.8,24.3,78.24,3.6,1003.2,0.62,2007,05,07,
549,30.2,21.4,60.11,18.4,,0.62,2007,05,07,
550,29.9,21.0,60.57,22.3,,0.62,2007,05,07,
551,31.7,21.1,55.96,31.3,1001.8,0.62,2007,05,07,
552,27.5,22.9,77.19,14.8,1003.0,0.62,2007,05,07,
553,29.1,19.3,59.37,11.2,1005.3,0.62,2007,05,07,
554,30.1,24.7,73.52,9.4,1005.0,0.62,2007,05,07,
555,33.3,21.7,53.36,22.3,,0.67,2007,05,08,
556,26.3,19.9,69.37,22.3,,0.67,2007,05,08,
557,31.3,18.9,49.1,27.7,1001.9,0.67,2007,05,08,
558,32.5,23.1,59.89,14.8,,0.67,2007,05,08,
559,33.6,14.5,33.24,18.4,,0.67,2007,05,08,
560,28.8,19.0,57.61,27.7,1003.4,0.67,2007,05,08,
561,35.8,13.7,28.13,29.5,,0.67,2007,05,08,
562,31.2,22.6,59.37,14.8,,0.67,2007,05,08,
563,29.0,24.3,76.82,5.4,1003.1,0.67,2007,05,08,
564,31.2,22.6,59.37,14.8,,0.67,2007,05,08,
565,30.1,24.2,71.52,24.1,,0.67,2007,05,08,
566,34.1,23.5,56.73,22.3,1001.0,0.67,2007,05,08,
567,29.5,22.3,66.7,14.8,1002.9,0.67,2007,05,08,
568,28.6,18.1,56.8,14.8,1005.8,0.67,2007,05,08,
569,30.0,24.3,72.28,9.4,1005.4,0.67,2007,05,08,
570,34.3,21.9,52.94,22.3,,0.72,2007,05,09,
571,27.4,19.1,62.45,31.3,,0.72,2007,05,09,
572,32.1,18.4,45.6,25.9,1002.3,0.72,2007,05,09,
573,33.0,22.1,54.88,18.4,,0.72,2007,05,09,
574,33.6,14.4,33.13,22.3,,0.72,2007,05,09,
575,29.8,17.8,52.27,33.5,1003.7,0.72,2007,05,09,
576,35.6,12.1,25.66,46.4,,0.72,2007,05,09,
577,28.7,22.2,69.02,29.5,,0.72,2007,05,09,
578,29.4,24.8,77.37,3.6,1003.5,0.72,2007,05,09,
579,28.7,22.2,69.02,29.5,,0.72,2007,05,09,
580,30.2,24.3,70.88,24.1,,0.72,2007,05,09,
581,34.3,21.2,47.94,29.5,1001.6,0.72,2007,05,09,
582,31.2,21.9,59.85,11.2,1003.3,0.72,2007,05,09,
583,28.4,19.1,60.05,14.8,1006.6,0.72,2007,05,09,
584,30.0,24.9,74.52,11.2,1006.1,0.72,2007,05,09,
585,35.3,22.3,52.09,24.1,,0.77,2007,05,10,
586,26.9,18.5,63.54,22.3,,0.77,2007,05,10,
587,34.1,18.1,39.64,40.7,1002.1,0.77,2007,05,10,
588,33.2,22.6,55.66,18.4,,0.77,2007,05,10,
589,32.8,17.8,41.93,25.9,,0.77,2007,05,10,
590,31.2,19.1,50.49,29.5,1003.6,0.77,2007,05,10,
591,36.0,13.6,27.87,27.7,,0.77,2007,05,10,
592,29.6,20.8,63.0,11.2,,0.77,2007,05,10,
593,30.7,24.9,72.89,5.4,1003.0,0.77,2007,05,10,
594,29.6,20.8,63.0,11.2,,0.77,2007,05,10,
595,30.0,24.7,73.29,22.3,,0.77,2007,05,10,
596,33.5,20.2,48.74,22.3,1002.1,0.77,2007,05,10,
597,32.2,22.4,57.19,11.2,1003.1,0.77,2007,05,10,
598,28.9,18.7,57.2,14.8,1007.3,0.77,2007,05,10,
599,30.1,25.7,77.91,11.2,1006.7,0.77,2007,05,10,
600,35.9,20.2,45.46,20.5,,0.83,2007,05,11,
601,28.4,17.4,53.99,27.7,,0.83,2007,05,11,
602,35.6,15.8,32.7,46.4,999.9,0.83,2007,05,11,
603,33.7,23.3,56.42,14.8,,0.83,2007,05,11,
604,35.2,16.7,35.71,18.4,,0.83,2007,05,11,
605,33.1,13.5,37.2,33.5,1001.5,0.83,2007,05,11,
606,34.9,10.2,24.78,37.1,,0.83,2007,05,11,
607,30.7,22.1,63.36,37.1,,0.83,2007,05,11,
608,31.8,25.2,69.69,3.6,1002.3,0.83,2007,05,11,
609,30.7,22.1,63.36,37.1,,0.83,2007,05,11,
610,29.8,25.1,76.0,16.6,,0.83,2007,05,11,
611,34.0,19.0,44.03,20.5,999.5,0.83,2007,05,11,
612,33.0,22.5,55.76,22.3,1000.8,0.83,2007,05,11,
613,29.4,18.5,55.36,14.8,1005.7,0.83,2007,05,11,
614,31.0,25.7,74.58,9.4,1005.3,0.83,2007,05,11,
615,34.5,20.4,47.58,16.6,,0.88,2007,05,12,
616,27.5,19.7,64.19,54.0,,0.88,2007,05,12,
617,35.3,14.4,29.44,37.1,1001.1,0.88,2007,05,12,
618,33.8,22.9,54.28,22.3,,0.88,2007,05,12,
619,36.6,10.7,22.17,18.4,,0.88,2007,05,12,
620,32.8,9.7,28.09,31.3,1002.7,0.88,2007,05,12,
621,33.7,12.3,29.36,18.4,,0.88,2007,05,12,
622,28.2,19.7,61.01,24.1,,0.88,2007,05,12,
623,29.6,23.4,71.29,9.4,1004.7,0.88,2007,05,12,
624,28.2,19.7,61.01,24.1,,0.88,2007,05,12,
625,29.8,24.4,73.26,20.5,,0.88,2007,05,12,
626,29.9,18.2,51.75,27.7,1002.1,0.88,2007,05,12,
627,27.6,20.6,66.71,18.4,1004.3,0.88,2007,05,12,
628,28.8,15.7,48.98,14.8,1006.8,0.88,2007,05,12,
629,31.8,24.3,64.94,11.2,1006.9,0.88,2007,05,12,
630,34.4,21.1,48.84,22.3,,0.93,2007,05,13,
631,28.2,19.0,60.37,31.3,,0.93,2007,05,13,
632,34.8,17.1,35.75,22.3,1001.6,0.93,2007,05,13,
633,32.5,23.3,59.21,14.8,,0.93,2007,05,13,
634,34.9,9.7,22.6,18.4,,0.93,2007,05,13,
635,31.6,15.2,39.3,33.5,1003.2,0.93,2007,05,13,
636,35.7,15.7,34.17,33.5,,0.93,2007,05,13,
637,30.3,21.7,62.1,18.4,,0.93,2007,05,13,
638,31.0,24.7,70.82,3.6,1002.9,0.93,2007,05,13,
639,30.3,21.7,62.1,18.4,,0.93,2007,05,13,
640,30.1,24.0,70.23,18.4,,0.93,2007,05,13,
641,32.4,20.5,50.95,20.5,1002.5,0.93,2007,05,13,
642,30.3,22.1,63.58,11.2,1003.6,0.93,2007,05,13,
643,28.3,18.6,58.52,14.8,1007.0,0.93,2007,05,13,
644,31.0,23.4,64.82,11.2,1007.1,0.93,2007,05,13,
645,34.5,19.8,45.82,20.5,,0.97,2007,05,14,
646,28.7,18.9,57.67,27.7,1006.6,0.97,2007,05,14,
647,34.6,17.5,37.38,40.7,1001.4,0.97,2007,05,14,
648,33.3,23.3,58.87,24.1,,0.97,2007,05,14,
649,35.8,10.7,23.36,25.9,,0.97,2007,05,14,
650,31.5,15.1,40.39,29.5,1002.0,0.97,2007,05,14,
651,34.1,14.9,37.0,37.1,,0.97,2007,05,14,
652,31.8,20.5,53.06,11.2,,0.97,2007,05,14,
653,29.7,23.8,71.53,9.4,999.9,0.97,2007,05,14,
654,31.8,20.5,53.06,11.2,,0.97,2007,05,14,
655,30.0,23.7,69.52,18.4,,0.97,2007,05,14,
656,34.5,20.6,46.7,16.6,999.8,0.97,2007,05,14,
657,31.1,22.8,62.5,14.8,1001.1,0.97,2007,05,14,
658,28.4,18.3,56.89,14.8,1006.6,0.97,2007,05,14,
659,30.2,24.6,72.09,11.2,1006.0,0.97,2007,05,14,
660,34.6,19.6,45.46,29.5,,0.99,2007,05,15,
661,28.2,18.2,57.31,27.7,,0.99,2007,05,15,
662,35.1,18.2,39.03,40.7,999.9,0.99,2007,05,15,
663,33.4,23.7,60.2,18.4,,0.99,2007,05,15,
664,36.1,9.8,21.48,25.9,,0.99,2007,05,15,
665,31.6,15.0,40.36,40.7,1002.0,0.99,2007,05,15,
666,34.6,16.1,34.61,35.3,,0.99,2007,05,15,
667,32.2,22.2,57.04,22.3,,0.99,2007,05,15,
668,29.3,23.1,70.49,7.6,1000.5,0.99,2007,05,15,
669,32.2,22.2,57.04,22.3,,0.99,2007,05,15,
670,29.8,23.0,67.32,18.4,,0.99,2007,05,15,
671,37.6,20.1,39.91,29.5,996.9,0.99,2007,05,15,
672,30.6,21.7,60.38,16.6,1000.5,0.99,2007,05,15,
673,27.6,16.2,53.59,16.6,1006.7,0.99,2007,05,15,
674,29.8,23.6,70.09,18.4,1006.2,0.99,2007,05,15,
675,34.2,21.2,49.48,18.4,,1.0,2007,05,16,
676,28.6,16.5,51.01,25.9,,1.0,2007,05,16,
677,34.3,18.8,39.34,33.5,1002.2,1.0,2007,05,16,
678,33.0,24.0,62.27,22.3,,1.0,2007,05,16,
679,35.6,10.8,22.9,18.4,,1.0,2007,05,16,
680,32.1,15.5,39.99,31.3,1003.6,1.0,2007,05,16,
681,34.4,16.8,37.69,22.3,,1.0,2007,05,16,
682,31.1,23.3,64.78,27.7,,1.0,2007,05,16,
683,29.1,24.8,79.33,5.4,1003.7,1.0,2007,05,16,
684,31.1,23.3,64.78,27.7,,1.0,2007,05,16,
685,30.0,22.9,66.16,20.5,,1.0,2007,05,16,
686,35.9,22.4,48.98,40.7,1000.2,1.0,2007,05,16,
687,30.1,23.1,66.52,18.4,1003.1,1.0,2007,05,16,
688,28.0,17.2,55.39,14.8,1007.1,1.0,2007,05,16,
689,30.1,23.8,69.87,9.4,1006.9,1.0,2007,05,16,
690,35.1,20.8,46.15,20.5,,0.0,2007,05,17,
691,28.4,17.4,53.63,18.4,,0.0,2007,05,17,
692,33.2,19.9,47.79,27.7,1002.4,0.0,2007,05,17,
693,32.6,24.7,65.59,25.9,,0.0,2007,05,17,
694,35.3,12.2,25.45,22.3,,0.0,2007,05,17,
695,32.4,15.9,39.02,29.5,1003.6,0.0,2007,05,17,
696,35.1,15.0,32.59,37.1,,0.0,2007,05,17,
697,31.6,21.4,57.88,28.1,,0.0,2007,05,17,
698,30.2,25.2,76.5,5.4,1003.3,0.0,2007,05,17,
699,31.6,21.4,57.88,28.1,,0.0,2007,05,17,
700,30.7,25.1,72.72,16.6,,0.0,2007,05,17,
701,32.1,21.4,54.26,64.1,1002.3,0.0,2007,05,17,
702,28.8,23.8,74.97,14.8,1003.4,0.0,2007,05,17,
703,29.6,19.0,56.83,20.5,1006.3,0.0,2007,05,17,
704,30.6,24.8,72.18,5.4,1006.3,0.0,2007,05,17,
705,34.9,21.7,48.45,22.3,,0.02,2007,05,18,
706,28.5,18.3,56.47,22.3,,0.02,2007,05,18,
707,31.5,18.8,48.67,33.5,1003.0,0.02,2007,05,18,
708,33.0,22.8,57.49,22.3,,0.02,2007,05,18,
709,36.2,13.9,26.88,22.3,,0.02,2007,05,18,
710,29.9,16.1,45.59,35.3,1004.1,0.02,2007,05,18,
711,34.8,13.9,32.63,24.1,,0.02,2007,05,18,
712,32.3,22.7,59.65,24.1,,0.02,2007,05,18,
713,29.3,25.3,79.99,3.6,1003.6,0.02,2007,05,18,
714,32.3,22.7,59.65,24.1,,0.02,2007,05,18,
715,30.4,24.7,72.21,14.8,,0.02,2007,05,18,
716,34.2,22.2,51.29,16.6,1001.3,0.02,2007,05,18,
717,30.9,23.8,67.31,13.0,1003.2,0.02,2007,05,18,
718,27.9,20.2,64.09,14.8,1006.9,0.02,2007,05,18,
719,30.9,24.9,72.06,7.6,1006.1,0.02,2007,05,18,
720,33.8,22.0,52.47,22.3,,0.05,2007,05,19,
721,28.0,19.9,64.15,18.4,,0.05,2007,05,19,
722,31.2,20.1,53.83,27.7,1003.5,0.05,2007,05,19,
723,33.0,23.2,58.02,18.4,,0.05,2007,05,19,
724,35.9,15.6,30.92,22.3,,0.05,2007,05,19,
725,31.4,17.8,46.59,33.5,1004.0,0.05,2007,05,19,
726,36.3,10.9,23.56,42.5,,0.05,2007,05,19,
727,28.5,22.2,69.5,15.1,,0.05,2007,05,19,
728,30.8,25.7,75.67,3.6,1002.9,0.05,2007,05,19,
729,28.5,22.2,69.5,15.1,,0.05,2007,05,19,
730,30.5,24.2,69.38,25.9,,0.05,2007,05,19,
731,33.6,23.4,57.08,25.9,1001.5,0.05,2007,05,19,
732,30.4,23.8,69.29,11.2,1002.4,0.05,2007,05,19,
733,29.1,19.5,59.74,7.6,1007.2,0.05,2007,05,19,
734,30.8,25.1,72.14,11.2,1007.4,0.05,2007,05,19,
735,34.5,21.4,48.38,20.5,1002.8,0.09,2007,05,20,
736,26.9,19.9,66.22,27.7,,0.09,2007,05,20,
737,29.1,18.4,52.53,43.8,1003.5,0.09,2007,05,20,
738,32.4,23.2,59.71,18.4,,0.09,2007,05,20,
739,35.2,17.1,35.22,22.3,,0.09,2007,05,20,
740,31.6,17.2,44.26,34.9,1002.2,0.09,2007,05,20,
741,33.6,16.6,38.28,33.5,,0.09,2007,05,20,
742,31.8,23.1,61.92,9.4,,0.09,2007,05,20,
743,30.4,24.5,71.15,3.6,999.1,0.09,2007,05,20,
744,31.8,23.1,61.92,9.4,,0.09,2007,05,20,
745,30.5,24.4,70.53,20.5,1007.1,0.09,2007,05,20,
746,33.9,20.3,46.98,31.3,998.8,0.09,2007,05,20,
747,32.7,24.4,62.54,3.6,998.5,0.09,2007,05,20,
748,29.4,18.5,54.06,14.7,1006.2,0.09,2007,05,20,
749,30.4,25.0,73.27,11.2,1005.8,0.09,2007,05,20,
750,34.9,20.2,45.4,22.3,,0.13,2007,05,21,
751,29.0,19.5,58.42,27.7,,0.13,2007,05,21,
752,31.7,18.4,46.56,35.3,1001.3,0.13,2007,05,21,
753,32.0,23.5,62.71,25.9,,0.13,2007,05,21,
754,34.9,16.7,35.1,24.1,,0.13,2007,05,21,
755,30.6,16.9,45.55,35.3,1002.2,0.13,2007,05,21,
756,35.1,14.8,30.37,40.7,,0.13,2007,05,21,
757,34.1,18.7,42.84,25.9,,0.13,2007,05,21,
758,28.7,24.7,81.72,3.6,998.7,0.13,2007,05,21,
759,34.1,18.7,42.84,25.9,,0.13,2007,05,21,
760,30.5,24.5,70.99,22.3,,0.13,2007,05,21,
761,33.7,17.6,40.63,29.5,998.7,0.13,2007,05,21,
762,32.7,23.9,61.21,14.8,997.2,0.13,2007,05,21,
763,29.7,18.6,54.34,24.1,1005.2,0.13,2007,05,21,
764,31.0,25.2,71.71,9.4,1005.0,0.13,2007,05,21,
765,34.5,20.2,47.07,20.5,,0.18,2007,05,22,
766,28.6,18.2,55.46,22.3,,0.18,2007,05,22,
767,32.5,15.0,37.03,37.1,1001.5,0.18,2007,05,22,
768,32.5,23.2,59.66,18.4,,0.18,2007,05,22,
769,35.9,15.8,30.83,22.3,,0.18,2007,05,22,
770,31.2,12.9,37.77,35.3,1002.4,0.18,2007,05,22,
771,32.5,11.7,30.63,24.1,,0.18,2007,05,22,
772,34.4,15.6,34.86,25.9,,0.18,2007,05,22,
773,30.3,25.9,77.98,14.8,1000.2,0.18,2007,05,22,
774,34.4,15.6,34.86,25.9,,0.18,2007,05,22,
775,30.5,25.0,72.87,22.3,1007.9,0.18,2007,05,22,
776,34.8,17.3,37.55,25.9,998.6,0.18,2007,05,22,
777,33.4,19.3,46.93,18.4,998.0,0.18,2007,05,22,
778,28.6,20.1,61.59,11.2,1005.6,0.18,2007,05,22,
779,31.0,25.1,71.67,9.4,1005.1,0.18,2007,05,22,
780,34.4,20.8,47.87,18.4,,0.23,2007,05,23,
781,25.9,19.9,71.27,27.7,,0.23,2007,05,23,
782,32.6,9.4,26.08,44.3,1003.1,0.23,2007,05,23,
783,32.3,23.7,61.89,18.4,,0.23,2007,05,23,
784,35.2,17.9,36.66,25.9,,0.23,2007,05,23,
785,31.0,7.6,27.97,33.5,1004.1,0.23,2007,05,23,
786,34.6,8.0,20.56,22.3,,0.23,2007,05,23,
787,34.5,15.5,35.58,18.4,,0.23,2007,05,23,
788,30.9,26.5,77.59,7.6,1001.8,0.23,2007,05,23,
789,34.5,15.5,35.58,18.4,,0.23,2007,05,23,
790,30.8,24.6,70.06,27.7,,0.23,2007,05,23,
791,35.4,15.0,33.55,22.3,1000.5,0.23,2007,05,23,
792,34.4,17.3,41.43,11.2,999.5,0.23,2007,05,23,
793,26.4,19.7,64.56,11.2,1007.3,0.23,2007,05,23,
794,30.9,24.4,69.52,7.6,1006.7,0.23,2007,05,23,
795,34.7,20.9,48.39,20.5,,0.28,2007,05,24,
796,24.2,20.0,78.61,25.9,,0.28,2007,05,24,
797,32.9,9.8,25.15,33.5,1002.2,0.28,2007,05,24,
798,30.4,23.4,66.34,14.8,,0.28,2007,05,24,
799,30.3,20.7,57.5,14.8,,0.28,2007,05,24,
800,30.6,8.8,28.15,29.5,1003.3,0.28,2007,05,24,
801,33.9,7.7,20.62,35.3,,0.28,2007,05,24,
802,34.1,14.2,32.04,24.1,,0.28,2007,05,24,
803,32.4,27.7,77.16,9.4,1001.4,0.28,2007,05,24,
804,34.1,14.2,32.04,24.1,,0.28,2007,05,24,
805,30.5,24.4,70.33,22.3,,0.28,2007,05,24,
806,34.8,11.3,27.18,22.3,999.8,0.28,2007,05,24,
807,34.4,16.2,37.04,9.4,999.4,0.28,2007,05,24,
808,29.7,19.9,58.71,9.4,1006.2,0.28,2007,05,24,
809,29.7,24.6,70.65,11.2,1006.4,0.28,2007,05,24,
810,34.5,20.1,46.1,22.3,,0.33,2007,05,25,
811,25.0,20.2,76.37,55.3,,0.33,2007,05,25,
812,33.7,10.9,25.33,27.7,1001.6,0.33,2007,05,25,
813,32.2,23.6,61.58,16.6,,0.33,2007,05,25,
814,33.9,19.7,44.99,22.3,,0.33,2007,05,25,
815,31.6,8.9,27.96,35.3,1002.3,0.33,2007,05,25,
816,33.5,8.2,21.5,24.1,,0.33,2007,05,25,
817,33.8,14.3,34.92,9.4,,0.33,2007,05,25,
818,32.3,27.6,77.13,11.2,1002.5,0.33,2007,05,25,
819,33.8,14.3,34.92,9.4,,0.33,2007,05,25,
820,30.5,23.8,67.98,18.4,,0.33,2007,05,25,
821,35.0,11.9,27.07,25.9,999.3,0.33,2007,05,25,
822,33.9,14.7,38.94,11.2,1000.1,0.33,2007,05,25,
823,29.2,17.7,53.21,16.6,1005.8,0.33,2007,05,25,
824,30.4,24.4,71.37,11.2,1005.5,0.33,2007,05,25,
825,34.0,21.1,50.45,20.5,,0.37,2007,05,26,
826,25.2,19.9,74.23,18.4,,0.37,2007,05,26,
827,33.5,8.8,22.86,38.9,1002.8,0.37,2007,05,26,
828,31.6,23.3,63.05,18.4,,0.37,2007,05,26,
829,35.5,15.9,33.7,20.5,,0.37,2007,05,26,
830,32.8,4.6,19.92,29.5,1003.2,0.37,2007,05,26,
831,34.3,9.6,23.3,14.8,,0.37,2007,05,26,
832,34.0,19.1,43.05,18.4,,0.37,2007,05,26,
833,32.5,27.1,74.74,9.4,1003.8,0.37,2007,05,26,
834,34.0,19.1,43.05,18.4,,0.37,2007,05,26,
835,30.7,23.5,66.04,22.3,,0.37,2007,05,26,
836,31.1,14.6,39.39,25.9,1003.3,0.37,2007,05,26,
837,33.9,24.3,58.81,11.2,1001.9,0.37,2007,05,26,
838,29.5,17.9,53.04,11.2,1006.8,0.37,2007,05,26,
839,30.6,25.2,73.47,11.2,1006.3,0.37,2007,05,26,
840,35.3,18.7,41.25,22.3,,0.41,2007,05,27,
841,25.0,19.6,73.62,27.7,,0.41,2007,05,27,
842,32.8,12.6,29.9,38.9,1003.5,0.41,2007,05,27,
