,City,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,conditions,Year,Month,Date_split,sunrise h,sunrise m,sunrise s,sunset h,sunset m,sunset s
5852,8.0,34.6,28.0,30.2,45.3,34.5,38.5,26.8,82.96,14.8,126.8,999.5,62.1,3.2,0.43,8.0,2016,6,16,4,51,55,18,22,39
5853,9.0,36.6,28.0,31.8,46.9,33.6,39.4,25.6,71.27,15.7,98.4,997.8,69.8,4.1,0.43,9.0,2016,6,16,5,12,23,19,1,48
5854,10.0,34.0,30.0,31.5,43.9,36.2,39.5,25.8,71.86,20.5,249.9,1004.9,51.5,3.4,0.43,10.0,2016,6,16,6,1,27,19,17,25
5855,11.0,36.9,29.0,33.0,42.9,33.0,37.2,22.2,54.26,24.1,105.6,997.9,33.5,3.4,0.43,11.0,2016,6,16,5,23,6,19,20,44
5856,12.0,34.0,26.7,30.9,43.5,26.7,37.6,25.1,71.82,16.6,136.9,999.7,71.8,3.5,0.43,12.0,2016,6,16,4,58,20,18,42,7
5857,13.0,33.0,25.1,28.8,34.4,25.1,29.7,19.8,60.27,11.2,270.0,1003.7,42.9,7.4,0.43,13.0,2016,6,16,5,58,14,19,12,29
5858,14.0,34.1,29.9,31.4,44.6,36.7,40.3,26.3,74.73,22.3,230.0,1003.4,66.2,4.0,0.43,14.0,2016,6,16,5,56,55,19,21,56
5859,0.0,39.6,29.9,34.1,43.2,33.8,37.4,20.9,48.12,20.5,250.9,1002.0,20.5,4.4,0.46,0.0,2016,6,17,5,54,12,19,26,59
5860,2.0,37.0,25.1,29.3,40.0,25.1,31.1,21.6,66.05,29.0,226.2,999.7,58.6,4.3,0.46,2.0,2016,6,17,5,34,28,19,8,16
5861,3.0,35.0,30.0,32.2,40.7,32.6,37.3,23.2,59.76,22.3,223.4,1002.7,40.3,6.8,0.46,3.0,2016,6,17,5,43,1,18,36,40
5862,4.0,36.8,25.3,31.0,38.6,25.3,32.1,18.8,50.03,25.7,290.9,1000.6,73.1,5.4,0.46,4.0,2016,6,17,5,42,6,18,52,6
5863,5.0,37.4,26.2,31.5,40.0,26.2,33.5,20.8,55.75,29.5,262.3,1000.0,45.7,4.2,0.46,5.0,2016,6,17,5,41,47,19,13,16
5864,6.0,42.0,33.0,36.8,42.7,34.0,38.2,17.5,33.0,20.5,216.3,997.4,24.6,2.7,0.46,6.0,2016,6,17,5,32,49,19,22,42
5865,7.0,38.0,29.0,33.2,50.8,35.6,42.2,26.0,66.98,13.0,128.7,1001.1,59.8,4.2,0.46,7.0,2016,6,17,5,15,50,19,3,30
5866,8.0,33.0,28.0,29.7,43.8,33.6,37.3,26.6,83.94,18.4,90.8,1000.4,70.8,3.5,0.46,8.0,2016,6,17,4,52,4,18,22,55
5867,9.0,38.0,29.0,33.2,50.9,35.6,42.2,26.0,67.4,12.8,130.2,1001.2,61.6,4.2,0.46,9.0,2016,6,17,5,12,31,19,2,5
5868,10.0,33.8,30.0,31.4,42.6,33.8,39.1,25.5,71.28,24.1,258.4,1004.9,51.1,3.3,0.46,10.0,2016,6,17,6,1,37,19,17,40
5869,11.0,39.2,27.2,33.2,48.1,30.4,38.2,22.7,55.9,20.3,99.6,998.5,50.4,3.4,0.46,11.0,2016,6,17,5,23,14,19,21,1
5870,12.0,34.0,26.1,30.6,44.0,26.1,37.1,25.4,74.73,17.1,104.1,1000.1,79.2,3.5,0.46,12.0,2016,6,17,4,58,28,18,42,24
5871,13.0,33.1,24.4,28.2,34.8,24.4,29.2,20.0,62.92,18.3,270.0,1004.0,42.5,7.0,0.46,13.0,2016,6,17,5,58,24,19,12,44
5872,14.0,33.9,29.7,31.4,43.4,36.0,39.7,26.0,73.24,14.8,235.0,1004.1,45.0,4.0,0.46,14.0,2016,6,17,5,57,5,19,22,12
5873,0.0,40.0,29.6,34.1,43.0,33.7,37.8,21.3,49.2,22.3,274.1,1002.8,25.9,4.5,0.48,0.0,2016,6,18,5,54,22,19,27,14
5874,1.0,28.0,21.1,24.6,29.2,21.1,24.9,19.7,75.72,22.2,271.6,1014.9,66.2,8.6,0.48,1.0,2016,6,18,5,54,13,18,47,29
5875,2.0,34.0,23.9,26.8,38.2,23.9,28.4,22.5,78.44,31.7,273.8,1001.3,74.6,4.9,0.48,2.0,2016,6,18,5,34,38,19,8,31
5876,3.0,34.4,29.0,31.3,39.9,32.0,36.3,23.4,63.32,14.8,225.8,1003.7,62.2,6.6,0.48,3.0,2016,6,18,5,43,13,18,36,55
5877,4.0,30.8,24.5,26.7,33.5,24.5,27.7,21.6,74.29,22.3,290.4,1002.7,90.7,4.4,0.48,4.0,2016,6,18,5,42,17,18,52,20
5878,5.0,36.1,24.2,29.8,38.2,24.2,31.2,20.8,61.59,27.7,288.8,1001.4,66.7,4.5,0.48,5.0,2016,6,18,5,41,57,19,13,31
5879,6.0,41.1,31.7,36.3,42.1,33.5,38.1,18.4,36.0,24.1,196.8,998.5,47.3,2.6,0.48,6.0,2016,6,18,5,32,59,19,22,58
5880,7.0,37.5,27.4,33.0,49.2,31.5,42.3,26.1,67.86,17.5,82.3,1000.7,75.8,4.2,0.48,7.0,2016,6,18,5,16,0,19,3,46
5881,8.0,32.0,27.0,29.5,42.3,30.6,36.7,26.1,82.18,18.4,144.5,1002.6,61.6,3.3,0.48,8.0,2016,6,18,4,52,14,18,23,11
5882,9.0,37.6,30.0,33.4,49.4,33.9,43.0,26.2,66.64,17.5,81.1,1000.8,76.9,4.2,0.48,9.0,2016,6,18,5,12,41,19,2,21
5883,10.0,33.2,28.0,31.4,42.3,32.0,38.5,25.2,70.07,24.1,281.4,1005.5,77.0,2.7,0.48,10.0,2016,6,18,6,1,48,19,17,56
5884,11.0,39.2,31.0,35.2,49.8,36.5,42.8,24.4,54.82,22.3,111.0,999.9,37.0,3.6,0.48,11.0,2016,6,18,5,23,23,19,21,17
5885,12.0,34.0,24.0,30.1,43.5,24.0,36.8,25.5,77.49,22.3,92.8,1001.9,69.9,3.6,0.48,12.0,2016,6,18,4,58,38,18,42,40
5886,13.0,30.3,25.7,27.6,32.2,25.7,28.4,20.2,64.58,14.7,272.5,1004.6,77.5,8.4,0.48,13.0,2016,6,18,5,58,35,19,12,59
5887,14.0,34.4,29.9,31.8,42.7,37.0,40.3,25.9,71.38,11.2,246.3,1004.5,76.2,4.0,0.48,14.0,2016,6,18,5,57,15,19,22,27
5888,0.0,34.1,29.9,32.2,39.8,33.4,36.4,22.4,56.84,22.3,277.4,1002.2,72.4,4.2,0.5,0.0,2016,6,19,5,54,33,19,27,29
5889,1.0,28.9,21.0,24.1,30.2,21.0,24.4,20.0,79.43,26.6,259.2,1015.9,71.0,7.9,0.5,1.0,2016,6,19,5,54,25,18,47,43
5890,2.0,35.0,23.8,29.4,42.4,23.8,33.1,23.3,71.46,14.8,265.1,1000.4,64.1,4.3,0.5,2.0,2016,6,19,5,34,49,19,8,46
5891,3.0,35.4,27.0,30.7,42.0,29.6,36.1,24.1,68.84,18.4,199.1,1003.9,73.1,6.6,0.5,3.0,2016,6,19,5,43,25,18,37,9
5892,4.0,26.0,23.0,25.0,26.0,23.0,25.0,22.0,83.74,13.9,246.3,1002.9,95.7,3.8,0.5,4.0,2016,6,19,5,42,29,18,52,35
5893,5.0,35.1,24.7,28.7,40.8,24.7,31.0,23.2,74.77,18.4,223.4,1000.3,75.3,3.7,0.5,5.0,2016,6,19,5,42,8,19,13,46
5894,6.0,40.2,31.6,35.6,42.4,34.2,38.5,20.0,41.25,24.1,117.1,999.4,56.5,2.8,0.5,6.0,2016,6,19,5,33,9,19,23,13
5895,7.0,39.1,30.0,34.7,50.5,36.3,44.4,26.0,61.46,19.4,86.9,1001.2,56.3,4.2,0.5,7.0,2016,6,19,5,16,10,19,4,1
5896,8.0,34.0,27.9,30.8,42.0,33.2,37.7,25.4,73.78,24.1,185.9,1004.6,42.5,3.6,0.5,8.0,2016,6,19,4,52,25,18,23,25
5897,9.0,39.1,30.0,34.9,50.5,36.3,44.6,26.0,61.02,19.5,89.5,1004.5,58.6,4.2,0.5,9.0,2016,6,19,5,12,51,19,2,36
5898,10.0,32.0,25.4,29.6,39.2,25.4,35.4,25.2,77.87,22.3,263.1,1004.0,84.2,2.5,0.5,10.0,2016,6,19,6,1,59,19,18,10
5899,11.0,40.0,30.7,34.6,50.5,35.7,42.7,24.9,57.99,24.3,102.1,1000.9,47.4,3.4,0.5,11.0,2016,6,19,5,23,33,19,21,32
5900,12.0,36.8,27.6,33.1,48.1,32.0,41.9,25.9,67.21,20.5,101.9,1002.3,61.5,3.7,0.5,12.0,2016,6,19,4,58,48,18,42,55
5901,13.0,28.1,23.9,26.2,30.1,23.9,26.9,20.8,72.37,9.4,277.5,1003.7,89.9,7.0,0.5,13.0,2016,6,19,5,58,46,19,13,14
5902,14.0,33.1,30.1,31.1,41.1,35.2,38.9,25.7,73.44,11.2,267.5,1003.4,86.2,4.0,0.5,14.0,2016,6,19,5,57,26,19,22,42
5903,0.0,39.2,30.6,34.1,45.8,35.5,40.0,23.4,54.77,18.4,251.4,1000.0,77.2,4.4,0.5,0.0,2016,6,20,5,54,44,19,27,43
5904,1.0,27.9,20.0,23.5,29.2,20.0,23.7,19.9,81.57,18.5,237.5,1014.9,67.5,8.0,0.5,1.0,2016,6,20,5,54,37,18,47,56
5905,2.0,37.0,26.1,30.0,40.9,26.1,33.8,23.7,71.32,21.9,213.3,999.5,81.5,4.6,0.5,2.0,2016,6,20,5,35,1,19,9,0
5906,3.0,33.0,24.9,29.5,40.6,24.9,34.6,24.5,75.23,18.4,197.1,1004.2,58.0,6.1,0.5,3.0,2016,6,20,5,43,37,18,37,22
5907,4.0,30.7,24.0,26.3,35.1,24.0,27.6,22.6,81.16,14.8,219.9,1002.4,84.9,4.4,0.5,4.0,2016,6,20,5,42,41,18,52,48
5908,5.0,35.1,23.9,30.4,42.1,23.9,34.1,23.0,66.65,18.4,248.1,999.5,60.0,3.9,0.5,5.0,2016,6,20,5,42,20,19,14,0
5909,6.0,41.0,29.9,34.2,44.2,34.1,38.0,21.5,49.54,35.3,127.6,998.5,49.7,3.3,0.5,6.0,2016,6,20,5,33,21,19,23,27
5910,7.0,37.1,31.0,33.2,51.7,37.8,42.9,26.3,67.43,16.6,110.1,1000.4,75.3,4.2,0.5,7.0,2016,6,20,5,16,22,19,4,15
5911,8.0,34.0,27.9,30.9,43.5,33.0,38.4,25.9,75.36,20.5,202.0,1004.4,45.0,3.8,0.5,8.0,2016,6,20,4,52,37,18,23,39
5912,9.0,37.1,31.0,33.3,51.7,37.9,43.2,26.4,67.43,16.6,107.2,1000.4,78.7,4.3,0.5,9.0,2016,6,20,5,13,3,19,2,50
5913,10.0,29.0,25.0,27.3,35.6,25.0,30.5,24.7,85.99,16.6,206.8,1002.7,91.6,2.8,0.5,10.0,2016,6,20,6,2,11,19,18,24
5914,11.0,38.2,26.3,31.2,48.3,26.3,37.8,25.4,73.01,18.4,113.2,999.9,67.1,3.2,0.5,11.0,2016,6,20,5,23,44,19,21,46
5915,12.0,37.8,29.0,33.7,48.5,35.0,42.1,25.4,62.78,19.6,103.0,1001.3,63.7,4.0,0.5,12.0,2016,6,20,4,59,0,18,43,8
5916,13.0,28.3,24.3,26.1,31.5,24.3,27.1,22.5,81.21,5.4,258.3,1002.2,88.2,8.0,0.5,13.0,2016,6,20,5,58,59,19,13,27
5917,14.0,33.7,29.7,31.3,41.3,39.3,40.2,26.5,76.45,11.2,248.6,1001.7,90.0,4.0,0.5,14.0,2016,6,20,5,57,38,19,22,55
5918,0.0,39.0,30.8,34.3,45.2,34.5,40.1,23.2,53.59,18.4,235.9,1000.1,63.6,4.5,0.51,0.0,2016,6,21,5,54,57,19,27,56
5919,1.0,26.8,21.0,23.4,28.3,21.0,23.5,20.0,81.79,27.6,244.6,1021.3,78.8,8.0,0.51,1.0,2016,6,21,5,54,50,18,48,9
5920,2.0,36.0,26.8,30.5,42.2,29.8,35.3,23.9,69.77,18.0,212.5,999.9,60.9,4.5,0.51,2.0,2016,6,21,5,35,14,19,9,13
5921,3.0,34.5,26.0,29.3,42.0,26.0,34.0,24.2,75.13,18.4,182.5,1004.2,46.8,6.7,0.51,3.0,2016,6,21,5,43,50,18,37,35
5922,4.0,35.8,24.0,29.3,41.6,24.0,32.0,22.6,70.37,13.4,201.0,1002.5,51.8,5.3,0.51,4.0,2016,6,21,5,42,53,18,53,1
5923,5.0,33.1,23.1,27.0,38.8,23.1,29.1,23.4,81.89,11.2,220.9,1000.0,65.0,4.3,0.51,5.0,2016,6,21,5,42,33,19,14,13
5924,6.0,38.0,26.9,31.5,42.3,29.9,35.1,22.3,61.0,22.0,186.0,999.6,65.6,3.9,0.51,6.0,2016,6,21,5,33,33,19,23,40
5925,7.0,31.1,24.5,29.2,40.6,24.5,35.8,26.3,84.84,14.7,121.9,1000.7,86.6,3.9,0.51,7.0,2016,6,21,5,16,34,19,4,28
5926,8.0,36.0,26.7,31.3,46.3,30.4,38.6,25.6,73.05,22.3,189.3,1003.9,46.3,3.8,0.51,8.0,2016,6,21,4,52,49,18,23,52
5927,9.0,31.1,24.6,29.2,40.7,24.6,35.9,26.4,85.37,15.1,107.3,1000.8,87.0,3.9,0.51,9.0,2016,6,21,5,13,15,19,3,3
5928,10.0,31.0,25.2,28.1,39.5,25.2,32.5,25.6,86.84,22.3,199.7,1002.6,82.7,3.3,0.51,10.0,2016,6,21,6,2,24,19,18,36
5929,11.0,37.2,27.0,31.5,47.6,30.6,38.1,24.9,69.61,16.9,123.4,999.4,71.4,3.1,0.51,11.0,2016,6,21,5,23,57,19,21,59
5930,12.0,36.8,24.6,30.1,48.1,24.6,36.4,25.9,79.71,14.8,193.7,1001.8,90.3,3.2,0.51,12.0,2016,6,21,4,59,13,18,43,21
5931,13.0,31.6,23.9,26.1,34.4,23.9,27.0,22.1,79.58,9.4,252.9,1002.6,77.1,6.6,0.51,13.0,2016,6,21,5,59,11,19,13,40
5932,14.0,33.7,29.7,31.0,42.4,36.9,39.4,26.3,76.28,9.4,242.9,1001.7,92.5,4.0,0.51,14.0,2016,6,21,5,57,51,19,23,8
5933,0.0,35.9,29.2,31.3,45.3,35.9,38.7,25.4,71.05,14.8,206.8,1002.6,75.3,3.9,0.53,0.0,2016,6,22,5,55,11,19,28,8
5934,2.0,33.2,24.0,28.9,39.2,24.0,32.7,23.8,75.61,22.2,286.3,1002.2,72.5,4.7,0.53,2.0,2016,6,22,5,35,27,19,9,25
5935,3.0,33.0,26.0,29.3,40.6,26.0,34.0,24.6,76.24,18.4,212.0,1005.5,68.2,6.5,0.53,3.0,2016,6,22,5,44,3,18,37,48
5936,4.0,33.8,23.8,28.5,39.0,23.8,30.9,22.7,72.46,22.3,233.0,1003.8,62.5,4.8,0.53,4.0,2016,6,22,5,43,7,18,53,13
5937,5.0,33.1,24.4,28.2,39.4,24.4,31.0,24.0,79.88,27.7,245.8,1002.1,73.4,3.7,0.53,5.0,2016,6,22,5,42,46,19,14,25
5938,6.0,37.0,27.4,32.6,41.0,30.7,37.0,22.7,57.98,16.6,157.9,1000.6,64.4,3.7,0.53,6.0,2016,6,22,5,33,47,19,23,52
5939,7.0,32.0,25.8,28.9,42.3,25.8,36.1,26.7,88.23,12.0,138.8,1002.5,93.4,3.5,0.53,7.0,2016,6,22,5,16,48,19,4,39
5940,8.0,36.0,28.0,31.6,43.2,33.6,38.4,25.0,69.17,22.3,186.7,1004.6,58.5,3.5,0.53,8.0,2016,6,22,4,53,3,18,24,4
5941,9.0,32.0,28.0,29.1,42.3,33.6,36.8,26.8,87.48,12.3,139.2,1002.5,93.7,3.4,0.53,9.0,2016,6,22,5,13,29,19,3,15
5942,10.0,31.0,26.8,28.4,37.9,30.1,33.4,25.1,82.8,18.4,199.6,1004.8,81.3,3.4,0.53,10.0,2016,6,22,6,2,37,19,18,49
5943,11.0,37.1,27.0,32.1,45.9,30.6,38.8,24.8,66.93,14.8,101.9,1001.1,59.2,3.1,0.53,11.0,2016,6,22,5,24,11,19,22,11
5944,12.0,31.0,20.7,27.7,42.3,20.7,33.0,26.0,88.49,12.1,191.9,1003.3,89.4,2.8,0.53,12.0,2016,6,22,4,59,26,18,43,33
5945,13.0,33.1,23.2,27.1,35.3,23.2,27.9,20.6,69.75,9.4,277.5,1004.3,76.2,7.0,0.53,13.0,2016,6,22,5,59,25,19,13,52
5946,14.0,32.2,26.7,29.4,41.1,26.7,36.2,26.5,85.22,9.4,232.9,1003.9,78.7,3.8,0.53,14.0,2016,6,22,5,58,4,19,23,20
5947,0.0,38.0,29.0,32.9,45.8,34.5,39.4,24.3,62.02,18.4,228.8,1002.5,63.4,4.3,0.55,0.0,2016,6,23,5,55,25,19,28,19
5948,2.0,36.8,24.7,28.3,40.6,24.7,29.9,23.2,77.44,29.0,226.0,1002.1,71.6,4.5,0.55,2.0,2016,6,23,5,35,41,19,9,36
5949,3.0,32.0,26.0,28.6,38.0,26.0,32.3,23.9,76.25,22.3,229.8,1005.1,85.2,5.7,0.55,3.0,2016,6,23,5,44,17,18,38,0
5950,4.0,35.7,24.5,29.7,40.3,24.5,32.2,22.2,66.17,18.4,244.5,1003.2,63.4,5.4,0.55,4.0,2016,6,23,5,43,21,18,53,25
5951,5.0,32.4,24.2,28.0,39.2,24.2,31.0,24.4,82.02,22.3,268.5,1002.4,68.4,3.7,0.55,5.0,2016,6,23,5,43,1,19,14,36
5952,6.0,37.9,29.0,31.7,44.8,32.8,36.4,22.9,61.0,15.6,262.9,1000.1,66.8,3.1,0.55,6.0,2016,6,23,5,34,2,19,24,3
5953,7.0,38.0,27.0,32.1,50.8,31.2,41.5,26.8,75.47,10.3,181.6,1000.4,64.1,4.1,0.55,7.0,2016,6,23,5,17,3,19,4,50
5954,8.0,33.0,29.0,30.7,43.8,35.6,39.5,26.7,79.39,24.1,191.6,1003.1,68.4,3.6,0.55,8.0,2016,6,23,4,53,17,18,24,16
5955,9.0,38.0,27.0,32.2,50.9,31.2,41.9,27.0,75.8,10.2,173.4,1000.4,65.8,4.1,0.55,9.0,2016,6,23,5,13,44,19,3,25
5956,10.0,30.2,26.8,28.0,36.5,30.0,32.7,25.2,85.32,22.3,172.6,1004.7,89.5,3.3,0.55,10.0,2016,6,23,6,2,51,19,19,0
5957,11.0,38.0,27.8,32.6,44.1,30.7,37.9,23.4,59.7,20.5,213.7,1000.1,69.7,3.0,0.55,11.0,2016,6,23,5,24,25,19,22,22
5958,12.0,35.0,26.7,31.8,48.2,26.7,40.6,26.5,74.39,11.2,140.8,1002.0,63.8,3.5,0.55,12.0,2016,6,23,4,59,41,18,43,44
5959,13.0,29.1,23.7,26.2,31.4,23.7,27.0,20.8,73.21,9.4,270.0,1004.7,89.9,7.0,0.55,13.0,2016,6,23,5,59,39,19,14,4
5960,14.0,31.7,27.9,29.9,40.2,32.5,37.6,26.2,80.93,11.2,230.0,1003.9,77.5,4.0,0.55,14.0,2016,6,23,5,58,19,19,23,32
5961,0.0,38.0,29.8,33.2,44.6,35.1,39.7,24.2,60.28,14.8,187.8,1001.6,72.9,4.5,0.59,0.0,2016,6,24,5,55,40,19,28,29
5962,2.0,34.8,24.4,29.2,40.7,24.4,33.1,23.7,73.95,22.3,238.8,1000.4,62.2,4.7,0.59,2.0,2016,6,24,5,35,56,19,9,46
5963,3.0,34.0,27.0,30.4,39.4,28.8,34.4,22.6,63.81,18.4,217.6,1004.3,70.8,6.5,0.59,3.0,2016,6,24,5,44,31,18,38,11
5964,4.0,33.8,24.9,29.0,38.0,24.9,31.2,21.5,65.13,24.1,273.8,1002.7,79.1,5.3,0.59,4.0,2016,6,24,5,43,35,18,53,36
5965,5.0,33.4,25.7,29.6,39.4,25.7,33.4,23.7,71.86,14.8,253.8,1001.3,73.7,4.4,0.59,5.0,2016,6,24,5,43,16,19,14,46
5966,6.0,40.0,30.0,34.2,44.6,32.6,37.4,20.6,46.22,27.7,289.6,998.4,70.0,3.7,0.59,6.0,2016,6,24,5,34,17,19,24,12
5967,7.0,35.0,26.5,31.1,51.0,26.5,41.9,27.9,83.39,11.2,148.8,999.2,87.2,4.3,0.59,7.0,2016,6,24,5,17,18,19,5,0
5968,8.0,35.0,29.0,31.6,48.7,36.2,41.3,26.8,76.2,16.6,191.4,1002.1,51.8,4.0,0.59,8.0,2016,6,24,4,53,32,18,24,26
5969,9.0,35.0,26.5,31.1,51.1,26.5,41.7,27.9,83.83,11.3,134.7,996.8,87.7,4.3,0.59,9.0,2016,6,24,5,13,59,19,3,35
5970,10.0,29.1,25.9,27.1,36.5,25.9,30.1,25.5,91.03,24.1,167.0,1004.0,96.3,2.3,0.59,10.0,2016,6,24,6,3,6,19,19,11
5971,11.0,40.0,30.0,35.2,49.2,34.1,42.0,23.7,52.65,14.8,253.2,997.7,29.8,3.3,0.59,11.0,2016,6,24,5,24,41,19,22,31
5972,12.0,35.0,27.7,31.7,48.7,31.8,41.2,26.6,74.79,13.0,166.3,1000.4,84.7,3.4,0.59,12.0,2016,6,24,4,59,56,18,43,54
5973,13.0,28.3,22.7,25.2,30.7,22.7,25.9,21.6,81.26,5.4,270.0,1004.3,86.1,6.2,0.59,13.0,2016,6,24,5,59,53,19,14,15
5974,14.0,32.4,28.1,30.1,41.3,34.4,37.8,26.2,80.0,9.4,222.9,1003.2,81.2,4.0,0.59,14.0,2016,6,24,5,58,34,19,23,42
5975,0.0,38.0,29.0,32.7,45.0,32.8,39.6,24.6,64.08,18.0,167.6,1002.0,75.0,4.8,0.63,0.0,2016,6,25,5,55,56,19,28,38
5976,1.0,25.0,19.7,21.4,25.0,19.7,21.5,19.1,87.36,29.4,261.2,1013.4,79.0,7.4,0.63,1.0,2016,6,25,5,55,45,18,48,56
5977,2.0,31.0,23.0,26.9,35.6,23.0,29.1,23.0,80.59,21.9,241.3,1002.2,86.2,4.9,0.63,2.0,2016,6,25,5,36,12,19,9,55
5978,3.0,30.0,26.0,28.7,35.1,26.0,32.1,23.2,72.27,18.4,241.0,1005.4,81.4,5.8,0.63,3.0,2016,6,25,5,44,45,18,38,22
5979,4.0,33.6,23.0,27.5,37.0,23.0,28.9,21.8,73.73,24.1,261.9,1003.7,75.1,5.0,0.63,4.0,2016,6,25,5,43,50,18,53,46
5980,5.0,29.1,22.7,26.4,33.2,22.7,28.4,23.0,82.11,18.4,246.5,1002.3,86.3,4.0,0.63,5.0,2016,6,25,5,43,32,19,14,55
5981,6.0,39.9,30.1,34.0,44.5,32.6,37.4,21.0,47.32,24.1,256.9,999.6,63.4,3.4,0.63,6.0,2016,6,25,5,34,34,19,24,21
5982,7.0,38.0,29.0,32.2,54.0,37.0,42.9,27.3,76.19,13.9,110.9,1000.3,77.9,3.5,0.63,7.0,2016,6,25,5,17,34,19,5,8
5983,8.0,36.0,29.0,32.4,46.7,35.6,40.5,25.7,68.94,16.6,177.7,1003.3,46.7,3.9,0.63,8.0,2016,6,25,4,53,48,18,24,35
5984,9.0,38.0,29.0,32.1,54.2,37.0,43.0,27.5,77.59,13.9,110.4,1000.4,81.3,3.5,0.63,9.0,2016,6,25,5,14,16,19,3,43
5985,10.0,27.0,25.4,26.6,31.2,25.4,28.4,25.1,91.69,22.3,206.9,1005.1,99.1,2.2,0.63,10.0,2016,6,25,6,3,21,19,19,21
5986,11.0,39.2,32.0,35.0,51.9,40.6,44.5,25.7,59.53,19.2,99.8,999.5,43.0,3.1,0.63,11.0,2016,6,25,5,24,58,19,22,39
5987,12.0,35.0,28.6,31.3,46.7,34.6,40.8,26.9,78.26,14.8,111.7,1002.1,82.5,3.5,0.63,12.0,2016,6,25,5,0,12,18,44,3
5988,13.0,25.6,22.4,24.0,25.6,22.4,24.0,21.1,84.12,11.2,270.0,1005.8,89.9,6.2,0.63,13.0,2016,6,25,6,0,9,19,14,25
5989,14.0,31.7,25.9,28.5,39.3,25.9,33.9,25.9,86.19,9.4,215.7,1003.7,87.5,3.5,0.63,14.0,2016,6,25,5,58,49,19,23,52
5990,0.0,37.0,28.0,31.7,43.6,32.4,37.1,23.8,64.59,18.4,182.8,1001.9,59.8,4.8,0.68,0.0,2016,6,26,5,56,12,19,28,46
5991,2.0,34.0,24.1,28.3,43.8,24.1,31.2,23.3,76.06,33.5,252.5,1001.2,68.1,4.6,0.68,2.0,2016,6,26,5,36,29,19,10,3
5992,3.0,32.0,24.6,28.2,38.4,24.6,30.5,23.0,74.8,21.4,221.7,1005.8,91.4,5.5,0.68,3.0,2016,6,26,5,45,0,18,38,32
5993,4.0,30.8,22.9,26.8,34.5,22.9,28.1,21.5,74.5,25.9,281.8,1003.9,85.6,5.1,0.68,4.0,2016,6,26,5,44,6,18,53,55
5994,5.0,33.1,25.1,28.5,38.2,25.1,31.1,23.6,75.92,11.2,245.2,1001.2,53.4,4.9,0.68,5.0,2016,6,26,5,43,48,19,15,3
5995,6.0,38.0,29.0,33.8,42.3,32.0,37.4,21.3,49.43,22.0,203.3,998.9,55.4,3.5,0.68,6.0,2016,6,26,5,34,51,19,24,28
5996,7.0,38.0,30.0,33.3,53.9,38.8,45.8,27.9,74.47,19.4,85.5,997.8,72.9,3.4,0.68,7.0,2016,6,26,5,17,52,19,5,16
5997,8.0,35.0,29.0,31.1,44.1,36.2,39.1,26.0,74.98,22.3,102.4,1002.8,49.4,3.7,0.68,8.0,2016,6,26,4,54,4,18,24,43
5998,9.0,38.0,30.0,33.3,53.9,38.9,46.1,28.1,74.89,19.5,84.8,997.8,73.8,3.4,0.68,9.0,2016,6,26,5,14,33,19,3,51
5999,10.0,29.2,25.0,26.5,35.0,25.0,28.0,24.9,91.42,22.3,176.3,1004.7,96.6,2.5,0.68,10.0,2016,6,26,6,3,37,19,19,30
6000,11.0,38.9,30.0,34.1,50.0,37.9,42.9,25.5,61.95,14.8,97.8,999.8,49.8,3.0,0.68,11.0,2016,6,26,5,25,16,19,22,46
6001,12.0,37.8,28.8,33.5,50.7,36.4,44.1,26.9,69.17,15.8,110.1,1001.6,58.9,3.8,0.68,12.0,2016,6,26,5,0,29,18,44,10
6002,13.0,26.1,22.2,24.2,26.1,22.2,24.2,21.4,84.7,7.6,266.7,1005.4,92.7,6.6,0.68,13.0,2016,6,26,6,0,24,19,14,34
6003,14.0,32.4,25.7,28.3,42.1,25.7,33.6,26.2,88.7,11.2,210.0,1003.6,80.0,4.0,0.68,14.0,2016,6,26,5,59,5,19,24,0
6004,0.0,38.0,29.0,32.4,44.5,33.8,38.6,24.2,63.36,24.1,197.3,1000.4,47.2,4.5,0.74,0.0,2016,6,27,5,56,30,19,28,53
6005,2.0,34.1,25.7,29.0,40.8,25.7,32.4,24.0,75.74,22.0,235.5,999.4,70.2,4.6,0.74,2.0,2016,6,27,5,36,46,19,10,10
6006,3.0,33.0,25.0,28.3,40.2,25.0,31.5,23.8,77.64,20.5,168.2,1004.1,87.2,6.3,0.74,3.0,2016,6,27,5,45,15,18,38,42
6007,4.0,32.7,23.1,26.8,36.7,23.1,28.1,21.8,75.44,24.1,277.5,1002.1,82.4,4.7,0.74,4.0,2016,6,27,5,44,22,18,54,4
6008,5.0,34.1,25.1,28.6,39.5,25.1,31.2,23.4,75.38,18.4,243.9,1000.0,65.6,4.8,0.74,5.0,2016,6,27,5,44,5,19,15,11
6009,6.0,38.0,28.8,31.9,43.4,33.6,36.9,23.3,62.04,21.4,192.1,998.8,70.8,3.3,0.74,6.0,2016,6,27,5,35,9,19,24,34
6010,7.0,36.5,26.0,32.5,53.2,26.0,44.0,27.6,75.97,13.0,76.8,998.8,83.5,3.8,0.74,7.0,2016,6,27,5,18,10,19,5,22
